source,target,Value
K07671,K11611,0.6747800518341391
K08095,K11611,0.6266095996659287
K09472,K11611,0.4349262330219045
K10533,K11611,0.5895418670210657
K11081,K11611,0.6122635504814347
K11084,K11611,0.6125767725308131
K11534,K11611,0.3823856942556545
K11609,K11611,0.6700117350934455
K11610,K11611,0.6589518442726228
K01822,K12421,0.6606775809281571
K03607,K12421,0.3483730125067736
K04789,K12421,0.6276085362377327
K04790,K12421,0.7213311227993146
K06718,K12421,0.6855429728313646
K07011,K12421,0.2751040284683743
K07068,K12421,0.6186971758107264
K07313,K12421,0.2602457848518802
K07334,K12421,0.3107240898874137
K07671,K12421,0.6682663087426786
K08095,K12421,0.6867485064261539
K09472,K12421,0.3538913262810129
K10533,K12421,0.6169379004425619
K11081,K12421,0.5308004197597997
K11084,K12421,0.5319622875421578
K11534,K12421,0.3130052291175862
K11609,K12421,0.6643131734790336
K11610,K12421,0.5901979489218623
K11611,K12421,0.5820355240847949
K01822,K12429,0.7586955272257841
K03607,K12429,0.4266542056799633
K04789,K12429,0.6666425812313628
K04790,K12429,0.7387401025741427
K06718,K12429,0.7426991297111827
K07011,K12429,0.3773927629728682
K07068,K12429,0.6905701396677032
K07313,K12429,0.3055949245071904
K07334,K12429,0.3894325058155493
K07671,K12429,0.7858116773910286
K08095,K12429,0.7446590259101894
K09472,K12429,0.4430451314170276
K10533,K12429,0.6761911614058508
K11081,K12429,0.5761203740451317
K11084,K12429,0.588042824679585
K11534,K12429,0.3519249191545132
K11609,K12429,0.7119414505040862
K11610,K12429,0.6356205627961647
K11611,K12429,0.6788196177037966
K12421,K12429,0.7101007607050489
K01822,K12950,0.6831420839967678
K03607,K12950,0.4080769646118521
K04789,K12950,0.6083418493687867
K04790,K12950,0.6493017064823517
K06718,K12950,0.6372946759168419
K07011,K12950,0.3685421249590707
K07068,K12950,0.5684654452478936
K07313,K12950,0.3304427622093387
K07334,K12950,0.3391516060617884
K07671,K12950,0.6340599665709007
K08095,K12950,0.5892154414017713
K09472,K12950,0.4099170886678145
K10533,K12950,0.5995372237788897
K11081,K12950,0.546449823229457
K11084,K12950,0.5869451607463991
K11534,K12950,0.3753525624825855
K11609,K12950,0.6267855931863295
K11610,K12950,0.6195159915713067
K11611,K12950,0.6629076530239422
K12421,K12950,0.6092325090778892
K12429,K12950,0.6767407680408407
K01822,K13669,0.6476070654009307
K03607,K13669,0.3522472921669496
K04789,K13669,0.5332277688821728
K04790,K13669,0.7154176645252217
K06718,K13669,0.6449722072275075
K07011,K13669,0.3212185533383159
K07068,K13669,0.6135544091308803
K07313,K13669,0.2929184776544291
K07334,K13669,0.3428587694293098
K07671,K13669,0.6481332066796398
K08095,K13669,0.618142161654318
K09472,K13669,0.3630070359695549
K10533,K13669,0.6396093924253691
K11081,K13669,0.5153010277690145
K11084,K13669,0.6081030630543315
K11534,K13669,0.3876991248576841
K11609,K13669,0.6115814192541204
K11610,K13669,0.5879343805243911
K11611,K13669,0.6267842805080988
K12421,K13669,0.6291244875889369
K12429,K13669,0.6288908243926926
K12950,K13669,0.6514685871070128
K01822,K14698,0.6624263413524073
K03607,K14698,0.3828773510414613
K04789,K14698,0.6399670424373488
K04790,K14698,0.7132932010584666
K06718,K14698,0.7249343833481199
K07011,K14698,0.2744942759657918
K07068,K14698,0.681483962992663
K07313,K14698,0.2697673540704964
K07334,K14698,0.2976284957811664
K07671,K14698,0.7159166778314316
K08095,K14698,0.7694232656266763
K09472,K14698,0.3574160488905966
K10533,K14698,0.6709101514201258
K11081,K14698,0.4895992185009349
K11084,K14698,0.5226499166259256
K11534,K14698,0.3323539796641336
K11609,K14698,0.6409010910289786
K11610,K14698,0.5207186018254245
K11611,K14698,0.6164064914567982
K12421,K14698,0.6950116958855367
K12429,K14698,0.6796581186218634
K12950,K14698,0.6453376539708533
K13669,K14698,0.6208578132848042
K01822,K14953,0.7490496606342727
K03607,K14953,0.4116866702783002
K04789,K14953,0.6544575146730217
K04790,K14953,0.7622340721304829
K06718,K14953,0.7871979982017546
K07011,K14953,0.3495506359549358
K07068,K14953,0.6957016140887592
K07313,K14953,0.2877761774105464
K07334,K14953,0.3276447060093335
K07671,K14953,0.7775624252804165
K08095,K14953,0.7683608189319787
K09472,K14953,0.3804334806302755
K10533,K14953,0.6980604876256886
K11081,K14953,0.6159931648832434
K11084,K14953,0.5744047857704317
K11534,K14953,0.3585164568249401
K11609,K14953,0.7214802151611963
K11610,K14953,0.6289402433641647
K11611,K14953,0.6484090077197119
K12421,K14953,0.7163155681978867
K12429,K14953,0.7688398213425883
K12950,K14953,0.6904867894400302
K13669,K14953,0.6823011922788526
K14698,K14953,0.7799724914074702
K01822,K14954,0.5474200018755124
K03607,K14954,0.2962256615411473
K04789,K14954,0.5366915419507311
K04790,K14954,0.5030998797987921
K06718,K14954,0.558483729076463
K07011,K14954,0.3223582797023779
K07068,K14954,0.6050273540834502
K07313,K14954,0.315958300779126
K07334,K14954,0.3294376954369557
K07671,K14954,0.5300974426014089
K08095,K14954,0.5452970165286215
K09472,K14954,0.3215434151325762
K10533,K14954,0.5504273967586125
K11081,K14954,0.5360875077529988
K11084,K14954,0.543501794211724
K11534,K14954,0.2989197365404646
K11609,K14954,0.5697002753165953
K11610,K14954,0.5196360941748616
K11611,K14954,0.6124970762977134
K12421,K14954,0.4273530058153867
K12429,K14954,0.5549904026342339
K12950,K14954,0.5319826981152498
K13669,K14954,0.4568690744935231
K14698,K14954,0.5476266611207292
K14953,K14954,0.5661224437904323
K01822,K15868,0.6011828594659199
K03607,K15868,0.3697489196489741
K04789,K15868,0.6175298760904494
K04790,K15868,0.6174128735797677
K06718,K15868,0.6327162623648246
K07011,K15868,0.3065791409988486
K07068,K15868,0.5729192736309255
K07313,K15868,0.3373973696677515
K07334,K15868,0.359717876262095
K07671,K15868,0.6080924985131931
K08095,K15868,0.5829280702310615
K09472,K15868,0.3792671768510437
K10533,K15868,0.5436134046958495
K11081,K15868,0.5151729593541508
K11084,K15868,0.5465019507140173
K11534,K15868,0.3332344775272268
K11609,K15868,0.638485523375503
K11610,K15868,0.6853569954980827
K11611,K15868,0.5956422629404601
K12421,K15868,0.585244254343129
K12429,K15868,0.6343050516821139
K12950,K15868,0.5895525174269638
K13669,K15868,0.5650678778130662
K14698,K15868,0.5630601706126336
K14953,K15868,0.6433814068880375
K14954,K15868,0.5211873458999657
K01822,K15981,0.7475367485863006
K03607,K15981,0.3956881005784384
K04789,K15981,0.6335296213411374
K04790,K15981,0.7323980123380864
K06718,K15981,0.7795934321484923
K07011,K15981,0.3483614521920009
K07068,K15981,0.7131418719014965
K07313,K15981,0.311423484020029
K07334,K15981,0.3538767051391698
K07671,K15981,0.7476966401609937
K08095,K15981,0.7388041504627145
K09472,K15981,0.4177287470353001
K10533,K15981,0.7106343688174044
K11081,K15981,0.5109536177243481
K11084,K15981,0.5584867903057406
K11534,K15981,0.4111599588503489
K11609,K15981,0.6987078146910372
K11610,K15981,0.5931111071494231
K11611,K15981,0.6568303916901456
K12421,K15981,0.730956240934368
K12429,K15981,0.7353835905423641
K12950,K15981,0.6422079755108631
K13669,K15981,0.651928277482858
K14698,K15981,0.7430428674856367
K14953,K15981,0.7601082426345943
K14954,K15981,0.5465417809981887
K15868,K15981,0.5662708013779278
K01822,K15983,0.7467311670842952
K03607,K15983,0.3923403443298386
K04789,K15983,0.6630494605251138
K04790,K15983,0.7063929420572292
K06718,K15983,0.7626495514991004
K07011,K15983,0.3587800690588731
K07068,K15983,0.7111078558129951
K07313,K15983,0.3197670825601532
K07334,K15983,0.3372281076984144
K07671,K15983,0.7414435255773909
K08095,K15983,0.7626098050039625
K09472,K15983,0.3939155615722176
K10533,K15983,0.6861278601061671
K11081,K15983,0.5209361088465951
K11084,K15983,0.5785367210557499
K11534,K15983,0.3439374228546611
K11609,K15983,0.7350033019513865
K11610,K15983,0.6157579906305515
K11611,K15983,0.6672067086121778
K12421,K15983,0.6943930550923006
K12429,K15983,0.7799655277699428
K12950,K15983,0.6400128798909699
K13669,K15983,0.6428259143913465
K14698,K15983,0.688263969172781
K14953,K15983,0.7752804116279812
K14954,K15983,0.5766624586134326
K15868,K15983,0.6231107756475777
K15981,K15983,0.7964577360573881
K01822,K16051,0.6983497785333418
K03607,K16051,0.365161932654573
K04789,K16051,0.5876868001397805
K04790,K16051,0.6909896732229628
K06718,K16051,0.6646028478432212
K07011,K16051,0.2971926273735462
K07068,K16051,0.6493496227447957
K07313,K16051,0.2797808361877034
K07334,K16051,0.3482285979395913
K07671,K16051,0.6902719766892671
K08095,K16051,0.6921314252684735
K09472,K16051,0.3756721006703863
K10533,K16051,0.6601107907443364
K11081,K16051,0.5345098417595284
K11084,K16051,0.5839969311202714
K11534,K16051,0.3536705969838972
K11609,K16051,0.5805060560340844
K11610,K16051,0.5193060839065561
K11611,K16051,0.6076316381843189
K12421,K16051,0.6527324299494207
K12429,K16051,0.6929836274603981
K12950,K16051,0.6160184041844669
K13669,K16051,0.5773878653666491
K14698,K16051,0.6629976720337282
K14953,K16051,0.7035153771857293
K14954,K16051,0.5636983616946489
K15868,K16051,0.5329098311618533
K15981,K16051,0.7079511761862364
K15983,K16051,0.7569220322851273
K01822,K16150,0.6219408985386191
K03607,K16150,0.3244275953897101
K04789,K16150,0.6168916183791536
K04790,K16150,0.6514687817133857
K06718,K16150,0.6391107148646499
K07011,K16150,0.3454466583569823
K07068,K16150,0.6405621837504074
K07313,K16150,0.2992098832368743
K07334,K16150,0.3393866407219009
K07671,K16150,0.6698227214954302
K08095,K16150,0.6194268600768361
K09472,K16150,0.3597941414310838
K10533,K16150,0.6350680218406975
K11081,K16150,0.5624191758715197
K11084,K16150,0.551110332482648
K11534,K16150,0.3169135883586033
K11609,K16150,0.6804853784040793
K11610,K16150,0.6300420605399932
K11611,K16150,0.6423172866901379
K12421,K16150,0.646720546497601
K12429,K16150,0.6780667911810199
K12950,K16150,0.656414802194653
K13669,K16150,0.5843118564822598
K14698,K16150,0.6638478321470637
K14953,K16150,0.6904417602280026
K14954,K16150,0.579702796293787
K15868,K16150,0.6386105734642266
K15981,K16150,0.6709091710500246
K15983,K16150,0.6644458553956843
K16051,K16150,0.5693690343687953
K01822,K16229,0.7166994000744672
K03607,K16229,0.4461308354645028
K04789,K16229,0.6533563050374841
K04790,K16229,0.7735070141815099
K06718,K16229,0.6919669129152952
K07011,K16229,0.3282970098184266
K07068,K16229,0.6533163404554689
K07313,K16229,0.3574434577431293
K07334,K16229,0.4156378613385496
K07671,K16229,0.7367993428015773
K08095,K16229,0.7080035888928431
K09472,K16229,0.447547864226998
K10533,K16229,0.7027865620816908
K11081,K16229,0.5943303208717291
K11084,K16229,0.6328959436176927
K11534,K16229,0.3956343494895905
K11609,K16229,0.6466335582067312
K11610,K16229,0.5952313803917706
K11611,K16229,0.662200756031806
K12421,K16229,0.7390933853902105
K12429,K16229,0.7000890312133343
K12950,K16229,0.6637893718364853
K13669,K16229,0.672203217828357
K14698,K16229,0.7012544980662323
K14953,K16229,0.7472873544708526
K14954,K16229,0.4918783023917472
K15868,K16229,0.6421691712770659
K15981,K16229,0.7110793491891267
K15983,K16229,0.70197175330141
K16051,K16229,0.6712775536828863
K16150,K16229,0.6418545032297437
K01822,K16645,0.7012468892949882
K03607,K16645,0.4626480146706081
K04789,K16645,0.6334057694488276
K04790,K16645,0.7063891551599999
K06718,K16645,0.6948571275554201
K07011,K16645,0.3508161377941371
K07068,K16645,0.6384252202633478
K07313,K16645,0.3759774747404169
K07334,K16645,0.4174891480147648
K07671,K16645,0.7322682972236539
K08095,K16645,0.6711934980893783
K09472,K16645,0.453906679082818
K10533,K16645,0.6916908566041929
K11081,K16645,0.5647366178373022
K11084,K16645,0.6334813025450343
K11534,K16645,0.4399296519125206
K11609,K16645,0.6830843911165353
K11610,K16645,0.631962146521787
K11611,K16645,0.6661729550943442
K12421,K16645,0.6917723287131694
K12429,K16645,0.6979886949443037
K12950,K16645,0.6261020518592928
K13669,K16645,0.6812765091720172
K14698,K16645,0.6610186973580374
K14953,K16645,0.6725730070926149
K14954,K16645,0.4965125469266063
K15868,K16645,0.6633745914540216
K15981,K16645,0.7276849155182524
K15983,K16645,0.7241163442006283
K16051,K16645,0.6399868880422814
K16150,K16645,0.5996998925144346
K16229,K16645,0.775776157427184
K01822,K18481,0.7163275788794596
K03607,K18481,0.394804012463349
K04789,K18481,0.6442450655971571
K04790,K18481,0.7413914535774588
K06718,K18481,0.7621605647453293
K07011,K18481,0.3326551055485169
K07068,K18481,0.752220917934107
K07313,K18481,0.2761610539967277
K07334,K18481,0.3422408698008743
K07671,K18481,0.7639303107718226
K08095,K18481,0.7818496111613024
K09472,K18481,0.3711986911167502
K10533,K18481,0.6573540144747801
K11081,K18481,0.5434659996604689
K11084,K18481,0.5657348276075699
K11534,K18481,0.3299052777302647
K11609,K18481,0.7279584805065852
K11610,K18481,0.6046271930239989
K11611,K18481,0.6859218960770979
K12421,K18481,0.6852622159011563
K12429,K18481,0.794157869269654
K12950,K18481,0.6464876841942823
K13669,K18481,0.6326440087807744
K14698,K18481,0.7726641708419195
K14953,K18481,0.7898742504123085
K14954,K18481,0.606440395272487
K15868,K18481,0.6127457725226276
K15981,K18481,0.8094863823936762
K15983,K18481,0.8013678538724684
K16051,K18481,0.6788702766877956
K16150,K18481,0.6991322587916213
K16229,K18481,0.6989559382212419
K16645,K18481,0.7081339724616286
K01822,K18939,0.6013008504482176
K03607,K18939,0.3961040800713812
K04789,K18939,0.6155348868667712
K04790,K18939,0.5993248479698289
K06718,K18939,0.6112948554540351
K07011,K18939,0.3435430650954587
K07068,K18939,0.6355154230288367
K07313,K18939,0.3698539441794685
K07334,K18939,0.3410708088050023
K07671,K18939,0.6420825614011484
K08095,K18939,0.6138882790442066
K09472,K18939,0.3998580193769823
K10533,K18939,0.5806368329788908
K11081,K18939,0.5657874525902152
K11084,K18939,0.5821520617706388
K11534,K18939,0.3847321614604996
K11609,K18939,0.6113227404686054
K11610,K18939,0.6547363007172294
K11611,K18939,0.6305018586600476
K12421,K18939,0.5543615149864649
K12429,K18939,0.6226905175505174
K12950,K18939,0.6203419541905576
K13669,K18939,0.5439105133146438
K14698,K18939,0.583204960362763
K14953,K18939,0.6275192008384947
K14954,K18939,0.5240007938795125
K15868,K18939,0.597191492599376
K15981,K18939,0.6256314752909364
K15983,K18939,0.6541790361326973
K16051,K18939,0.5656475310873732
K16150,K18939,0.6329339566068102
K16229,K18939,0.6228579830232355
K16645,K18939,0.6046104378055238
K18481,K18939,0.6461308639463905
K01822,K19311,0.7012022613890481
K03607,K19311,0.3416686870469226
K04789,K19311,0.6398598832968301
K04790,K19311,0.7384340272555965
K06718,K19311,0.7064369329012696
K07011,K19311,0.2987426727884882
K07068,K19311,0.6160509274449752
K07313,K19311,0.2545965635398932
K07334,K19311,0.3230510417507428
K07671,K19311,0.6874759102196848
K08095,K19311,0.6640865057661588
K09472,K19311,0.3702178974852525
K10533,K19311,0.701458530983007
K11081,K19311,0.5672665829836635
K11084,K19311,0.5767539351947739
K11534,K19311,0.318342123537521
K11609,K19311,0.6700771616743767
K11610,K19311,0.6182474955842477
K11611,K19311,0.6674423278903665
K12421,K19311,0.6755135997385188
K12429,K19311,0.7641403528567621
K12950,K19311,0.7313353379947517
K13669,K19311,0.6538446622410932
K14698,K19311,0.6748429956414503
K14953,K19311,0.7240998193507925
K14954,K19311,0.5418007155157577
K15868,K19311,0.6053586943026533
K15981,K19311,0.7223606495434087
K15983,K19311,0.6982516643881685
K16051,K19311,0.6234299200951987
K16150,K19311,0.6973253988485718
K16229,K19311,0.6924672351605978
K16645,K19311,0.6626902891340457
K18481,K19311,0.7098675674186288
K18939,K19311,0.644050011962215
K01822,K19777,0.63334713552074
K03607,K19777,0.3327652508058383
K04789,K19777,0.6184791790192529
K04790,K19777,0.7210614908317847
K06718,K19777,0.6633155066415684
K07011,K19777,0.2925915906462455
K07068,K19777,0.5705500106842256
K07313,K19777,0.2605677579974406
K07334,K19777,0.3030771615696005
K07671,K19777,0.6503848934695832
K08095,K19777,0.6839776317706476
K09472,K19777,0.3498593428804707
K10533,K19777,0.6071863633493246
K11081,K19777,0.5272156876043779
K11084,K19777,0.5666147737062363
K11534,K19777,0.303947425283707
K11609,K19777,0.602935509126127
K11610,K19777,0.5237722030014477
K11611,K19777,0.6192815672079592
K12421,K19777,0.629176667699457
K12429,K19777,0.658971323483248
K12950,K19777,0.6693233217940969
K13669,K19777,0.6303736690115316
K14698,K19777,0.6994644190269589
K14953,K19777,0.6912549116504272
K14954,K19777,0.5355697114229478
K15868,K19777,0.6107397734065013
K15981,K19777,0.6375616175671827
K15983,K19777,0.6400078189843164
K16051,K19777,0.6239115368041307
K16150,K19777,0.565154360065787
K16229,K19777,0.7051079680911003
K16645,K19777,0.6402521257198464
K18481,K19777,0.652146767321656
K18939,K19777,0.5417716608999674
K19311,K19777,0.7081470051226535
K01822,K20466,0.6451290453236499
K03607,K20466,0.3982689492898121
K04789,K20466,0.6451501436140323
K04790,K20466,0.6926200757475317
K06718,K20466,0.6741014077162334
K07011,K20466,0.321747341411487
K07068,K20466,0.666955015082603
K07313,K20466,0.3698057756576949
K07334,K20466,0.3393139112178127
K07671,K20466,0.6880222532715349
K08095,K20466,0.681783340421934
K09472,K20466,0.3732648313613232
K10533,K20466,0.599788926131204
K11081,K20466,0.5742017541375095
K11084,K20466,0.5839589760156847
K11534,K20466,0.3304971812620839
K11609,K20466,0.6092233403658391
K11610,K20466,0.5440076040360263
K11611,K20466,0.6211117203422454
K12421,K20466,0.6402948274368269
K12429,K20466,0.6377076285729851
K12950,K20466,0.6518505354463238
K13669,K20466,0.6049093166820925
K14698,K20466,0.6581601679147434
K14953,K20466,0.6694250026221424
K14954,K20466,0.5102096113315815
K15868,K20466,0.5940580884241334
K15981,K20466,0.6196873998879392
K15983,K20466,0.6843488018236201
K16051,K20466,0.6577957049384588
K16150,K20466,0.6125196259570683
K16229,K20466,0.6903321874786861
K16645,K20466,0.6455705788711669
K18481,K20466,0.6641963035926549
K18939,K20466,0.5628859015512757
K19311,K20466,0.6116114684724269
K19777,K20466,0.627401355102233
K01822,K21119,0.6269063908612659
K03607,K21119,0.3117726433597847
K04789,K21119,0.5754456699416248
K04790,K21119,0.623660309838244
K06718,K21119,0.6413807034903699
K07011,K21119,0.2463369222178948
K07068,K21119,0.6062471930747201
K07313,K21119,0.2403397696609671
K07334,K21119,0.2918570051923257
K07671,K21119,0.6142972820648143
K08095,K21119,0.6145691652255105
K09472,K21119,0.3155141568679178
K10533,K21119,0.622361717936064
K11081,K21119,0.4959941085167138
K11084,K21119,0.5920443309527945
K11534,K21119,0.251787988826892
K11609,K21119,0.6438381742585819
K11610,K21119,0.6381078737854543
K11611,K21119,0.6302240808123313
K12421,K21119,0.5648475856251336
K12429,K21119,0.6357524009730918
K12950,K21119,0.5877649521754736
K13669,K21119,0.614881660372106
K14698,K21119,0.6076636073199567
K14953,K21119,0.6363987666397994
K14954,K21119,0.5761797987762874
K15868,K21119,0.5684946763067606
K15981,K21119,0.6807466437511955
K15983,K21119,0.6851021277099306
K16051,K21119,0.5399561273406149
K16150,K21119,0.6443745487791818
K16229,K21119,0.6588437054068417
K16645,K21119,0.6792592190493325
K18481,K21119,0.6581547165061685
K18939,K21119,0.6288837147814437
K19311,K21119,0.6799009930601981
K19777,K21119,0.5840961867569118
K20466,K21119,0.5077938635468251
K01822,K21474,0.6349177087578224
K03607,K21474,0.3761794312845518
K04789,K21474,0.6258223075806963
K04790,K21474,0.7286823617152401
K06718,K21474,0.6828056851758051
K07011,K21474,0.2571236243806997
K07068,K21474,0.5796723247282215
K07313,K21474,0.2869273034436741
K07334,K21474,0.3183287654177324
K07671,K21474,0.6875249685349695
K08095,K21474,0.6776877318387036
K09472,K21474,0.3721056588752237
K10533,K21474,0.6936109937508389
K11081,K21474,0.5809022979055504
K11084,K21474,0.6411323216254264
K11534,K21474,0.3525666960917544
K11609,K21474,0.6371129763349526
K11610,K21474,0.5835749232585953
K11611,K21474,0.624795590559517
K12421,K21474,0.6863444913793253
K12429,K21474,0.6570971087489883
K12950,K21474,0.6055100995057803
K13669,K21474,0.6530463670227347
K14698,K21474,0.6641716277461506
K14953,K21474,0.6956659175302652
K14954,K21474,0.5662005826142726
K15868,K21474,0.5987217581655885
K15981,K21474,0.6837675936094156
K15983,K21474,0.6530053065274173
K16051,K21474,0.6363022727127008
K16150,K21474,0.6390722088721742
K16229,K21474,0.7571118047784171
K16645,K21474,0.7488784099264296
K18481,K21474,0.6563183670464806
K18939,K21474,0.6576843694059377
K19311,K21474,0.6978506679369847
K19777,K21474,0.6334461150732136
K20466,K21474,0.6369318643833106
K21119,K21474,0.6596404328868843
K01822,K21608,0.7142264308140757
K03607,K21608,0.4329179285484339
K04789,K21608,0.6639176995797892
K04790,K21608,0.7572906188626449
K06718,K21608,0.6952753377777161
K07011,K21608,0.3278138675852371
K07068,K21608,0.6521028421488044
K07313,K21608,0.3074086586795819
K07334,K21608,0.3681043692091043
K07671,K21608,0.734437867765857
K08095,K21608,0.7267449890783406
K09472,K21608,0.4022135647258441
K10533,K21608,0.6691745782424091
K11081,K21608,0.5903521897103995
K11084,K21608,0.5846897733391663
K11534,K21608,0.3485551469434437
K11609,K21608,0.6832915812850758
K11610,K21608,0.5798459067242985
K11611,K21608,0.6482423467623615
K12421,K21608,0.6896100472487329
K12429,K21608,0.7365726313913987
K12950,K21608,0.6345162622597527
K13669,K21608,0.6160853625337201
K14698,K21608,0.6978672248830678
K14953,K21608,0.7527632740855762
K14954,K21608,0.5428170579785229
K15868,K21608,0.5820658783615417
K15981,K21608,0.7084758801839152
K15983,K21608,0.7103297096193414
K16051,K21608,0.6297612561329371
K16150,K21608,0.6954076992188357
K16229,K21608,0.7897835481627699
K16645,K21608,0.6998517870333741
K18481,K21608,0.7366748288770809
K18939,K21608,0.6224557805547025
K19311,K21608,0.6892000559099218
K19777,K21608,0.6525720757699108
K20466,K21608,0.7154300449309434
K21119,K21608,0.6444832652449849
K21474,K21608,0.7266399667473004
K01822,K21992,0.4977595286772336
K03607,K21992,0.3184527282232956
K04789,K21992,0.4908184089378716
K04790,K21992,0.4651121874881014
K06718,K21992,0.4478487820798773
K07011,K21992,0.2664794925957912
