source,target,Value
K04073,K12429,0.6253498916135068
K04789,K12429,0.5948879584980888
K04790,K12429,0.6043421633205489
K05898,K12429,0.6277532650012522
K07068,K12429,0.5801091185610981
K07334,K12429,0.2542644007043746
K07671,K12429,0.6306094715119708
K08726,K12429,0.5480671069972385
K09472,K12429,0.3152008852904797
K09882,K12429,0.5556428783059264
K10533,K12429,0.6075758978762653
K11082,K12429,0.4225671930214191
K11084,K12429,0.3805340843895011
K11534,K12429,0.2558172794411585
K11608,K12429,0.6785432464068181
K11609,K12429,0.6647864298443195
K11610,K12429,0.6537610032682184
K12234,K12429,0.5776541939723823
K12421,K12429,0.6500429068087803
K00076,K12950,0.535251118164207
K01822,K12950,0.5308510312776605
K03607,K12950,0.4188531274777505
K03822,K12950,0.5538940239243494
K04073,K12950,0.5459256400042464
K04789,K12950,0.5846138509702407
K04790,K12950,0.5155036910143024
K05898,K12950,0.5602154080637516
K07068,K12950,0.5176858669551411
K07334,K12950,0.403541323578197
K07671,K12950,0.5251236500064727
K08726,K12950,0.5398874451289608
K09472,K12950,0.4210161373995169
K09882,K12950,0.5159516027872507
K10533,K12950,0.5419509771046171
K11082,K12950,0.3710785697680961
K11084,K12950,0.4432674257387234
K11534,K12950,0.3949729921981627
K11608,K12950,0.5596312402844109
K11609,K12950,0.5919934370062218
K11610,K12950,0.6113016446828117
K12234,K12950,0.5611896225534778
K12421,K12950,0.5373687268149809
K12429,K12950,0.5316465460358903
K00076,K13540,0.5777839176050833
K01822,K13540,0.5340634740567218
K03607,K13540,0.3409085524274369
K03822,K13540,0.5939403135309232
K04073,K13540,0.5859012328459992
K04789,K13540,0.4957685551541106
K04790,K13540,0.4844484645628126
K05898,K13540,0.5461841815308383
K07068,K13540,0.5933640855018804
K07334,K13540,0.2652602507580727
K07671,K13540,0.5258299219372906
K08726,K13540,0.5770613193274976
K09472,K13540,0.3026099053423607
K09882,K13540,0.5716489409831741
K10533,K13540,0.5543665248831391
K11082,K13540,0.4390961272386172
K11084,K13540,0.4266986737624287
K11534,K13540,0.2864828103010313
K11608,K13540,0.6002906080538932
K11609,K13540,0.5601270186118781
K11610,K13540,0.5928787637495997
K12234,K13540,0.6007183464848961
K12421,K13540,0.5995239023748852
K12429,K13540,0.5989862831214732
K12950,K13540,0.538363629093637
K00076,K13669,0.5940348867584664
K01822,K13669,0.5499257234500247
K03607,K13669,0.3855688070557694
K03822,K13669,0.5710932823814646
K04073,K13669,0.5433883178701214
K04789,K13669,0.5462062561712319
K04790,K13669,0.5938497603402942
K05898,K13669,0.511808195230309
K07068,K13669,0.5848476134609395
K07334,K13669,0.3583787839577957
K07671,K13669,0.5418503414327723
K08726,K13669,0.5480785751558102
K09472,K13669,0.3995866603004406
K09882,K13669,0.5817712242021502
K10533,K13669,0.5138731245884505
K11082,K13669,0.4369553926040098
K11084,K13669,0.4830053191762624
K11534,K13669,0.3242650825033505
K11608,K13669,0.5916108014088522
K11609,K13669,0.6185210296652282
K11610,K13669,0.6241574110160816
K12234,K13669,0.570566236235011
K12421,K13669,0.5815716455303045
K12429,K13669,0.5722068817783796
K12950,K13669,0.5738471035469959
K13540,K13669,0.5559022924285093
K00076,K14953,0.4907359094633829
K01822,K14953,0.6334902082071807
K03607,K14953,0.3730927119923135
K03822,K14953,0.6456897618197839
K04073,K14953,0.6178789791790186
K04789,K14953,0.5813217245093092
K04790,K14953,0.6708426749001665
K05898,K14953,0.5410325978592714
K07068,K14953,0.6365055603471416
K07334,K14953,0.2806210354213836
K07671,K14953,0.6320059732761993
K08726,K14953,0.5639226158744337
K09472,K14953,0.3454999855301703
K09882,K14953,0.5224895343972612
K10533,K14953,0.5742072500034996
K11082,K14953,0.4220577905437834
K11084,K14953,0.4770831426757501
K11534,K14953,0.3164326463429885
K11608,K14953,0.6629046213724671
K11609,K14953,0.6211314843696287
K11610,K14953,0.6179326280426637
K12234,K14953,0.5632788634337096
K12421,K14953,0.6482287294197253
K12429,K14953,0.6633417076628941
K12950,K14953,0.5503619396747548
K13540,K14953,0.6030437028953108
K13669,K14953,0.5916803173903619
K00076,K14954,0.6225749779862128
K01822,K14954,0.538988560914337
K03607,K14954,0.322047895988579
K03822,K14954,0.5803103962112399
K04073,K14954,0.559683749008748
K04789,K14954,0.5078039964879119
K04790,K14954,0.5559361477630643
K05898,K14954,0.5766211844881988
K07068,K14954,0.5797299647939098
K07334,K14954,0.3139953924591146
K07671,K14954,0.5357111377140447
K08726,K14954,0.5875462190650013
K09472,K14954,0.3284911661487765
K09882,K14954,0.6146715653444199
K10533,K14954,0.5494557317395181
K11082,K14954,0.4491284297399902
K11084,K14954,0.4431739223886774
K11534,K14954,0.2933180209830112
K11608,K14954,0.5961491489157938
K11609,K14954,0.5472418193372524
K11610,K14954,0.6401513883167712
K12234,K14954,0.6020880189988094
K12421,K14954,0.4863096438957535
K12429,K14954,0.5828571433160532
K12950,K14954,0.5756388599215015
K13540,K14954,0.5977302512238515
K13669,K14954,0.554671069455751
K14953,K14954,0.569305462517847
K00076,K15510,0.6617822878858266
K01822,K15510,0.6730837600013109
K03607,K15510,0.3057942606416657
K03822,K15510,0.7317509603139472
K04073,K15510,0.6531173020575697
K04789,K15510,0.588900143772878
K04790,K15510,0.5965138249849593
K05898,K15510,0.6882308374929883
K07068,K15510,0.6322364827132765
K07334,K15510,0.3156005062278182
K07671,K15510,0.5629409473578539
K08726,K15510,0.5847885262211281
K09472,K15510,0.3589657271547632
K09882,K15510,0.6479515430712453
K10533,K15510,0.6512627931826496
K11082,K15510,0.4287478516572924
K11084,K15510,0.3753272898539081
K11534,K15510,0.3002156719690175
K11608,K15510,0.6697716714602852
K11609,K15510,0.6773542407606704
K11610,K15510,0.6263620085879674
K12234,K15510,0.6398842842565341
K12421,K15510,0.6349260366545748
K12429,K15510,0.6913007775126356
K12950,K15510,0.5472217143557484
K13540,K15510,0.6420170495404288
K13669,K15510,0.5888622255850152
K14953,K15510,0.6013917423665641
K14954,K15510,0.6067047463899169
K00076,K15982,0.646023600407026
K01822,K15982,0.5801768670439177
K03607,K15982,0.3678947139380925
K03822,K15982,0.6174896591796274
K04073,K15982,0.663572852740992
K04789,K15982,0.577491465757063
K04790,K15982,0.5351866044917525
K05898,K15982,0.6613938757053162
K07068,K15982,0.642669586106488
K07334,K15982,0.4097204697236934
K07671,K15982,0.5380964483302618
K08726,K15982,0.6106775375200032
K09472,K15982,0.4127157973539927
K09882,K15982,0.683896186464402
K10533,K15982,0.5718241916586848
K11082,K15982,0.2877270044461964
K11084,K15982,0.3598687648981793
K11534,K15982,0.3495302727938498
K11608,K15982,0.6198461354166819
K11609,K15982,0.6187500587279918
K11610,K15982,0.6407773305521567
K12234,K15982,0.6272791537124488
K12421,K15982,0.5464764498552407
K12429,K15982,0.5796883776041054
K12950,K15982,0.5307535942337788
K13540,K15982,0.5973856373318662
K13669,K15982,0.5930179330661863
K14953,K15982,0.6024494674563616
K14954,K15982,0.5844784981061926
K15510,K15982,0.6703415124195705
K00076,K15983,0.585046476637821
K01822,K15983,0.6573311653469155
K03607,K15983,0.3397926203817374
K03822,K15983,0.7054633530514351
K04073,K15983,0.620421211899605
K04789,K15983,0.610434344221819
K04790,K15983,0.619351952402589
K05898,K15983,0.6105299605923037
K07068,K15983,0.6092939177675144
K07334,K15983,0.2947174812817055
K07671,K15983,0.6384147762959944
K08726,K15983,0.6095013821881451
K09472,K15983,0.3825553815716718
K09882,K15983,0.5390445349858551
K10533,K15983,0.598734226986087
K11082,K15983,0.4022259075369548
K11084,K15983,0.4337997668034015
K11534,K15983,0.2853593172999076
K11608,K15983,0.6044109682271858
K11609,K15983,0.6958118034914511
K11610,K15983,0.6091524014431337
K12234,K15983,0.6663658837929483
K12421,K15983,0.6577744699857028
K12429,K15983,0.6638330165985361
K12950,K15983,0.6072198493820024
K13540,K15983,0.5626298266277956
K13669,K15983,0.6146573534609124
K14953,K15983,0.6385979621781372
K14954,K15983,0.5361774307860747
K15510,K15983,0.6695519561953788
K15982,K15983,0.6196972102549867
K00076,K16150,0.5151999558694264
K01822,K16150,0.6200526210112458
K03607,K16150,0.3925059045975698
K03822,K16150,0.6217376715808838
K04073,K16150,0.5811773071855229
K04789,K16150,0.6008884085298531
K04790,K16150,0.5861691355595884
K05898,K16150,0.5782043060849937
K07068,K16150,0.5569671086145683
K07334,K16150,0.3368980768354576
K07671,K16150,0.612710701677244
K08726,K16150,0.5779013257579587
K09472,K16150,0.3861343870863897
K09882,K16150,0.5591596280232549
K10533,K16150,0.595996222856081
K11082,K16150,0.3976838203725732
K11084,K16150,0.4218602916797281
K11534,K16150,0.3667813874334809
K11608,K16150,0.6702446237050257
K11609,K16150,0.6269243757009443
K11610,K16150,0.6379395933459032
K12234,K16150,0.6461840142442581
K12421,K16150,0.5681657938612883
K12429,K16150,0.6078966718605159
K12950,K16150,0.575488524540112
K13540,K16150,0.6680909594053969
K13669,K16150,0.5221624561338282
K14953,K16150,0.6217142285761218
K14954,K16150,0.5188104404626616
K15510,K16150,0.6147706792888822
K15982,K16150,0.5669701786830956
K15983,K16150,0.6069553168802508
K00076,K16645,0.5920330322516
K01822,K16645,0.6931972768403435
K03607,K16645,0.3866457113084664
K03822,K16645,0.6130469115659116
K04073,K16645,0.6153086533431055
K04789,K16645,0.6585498328254338
K04790,K16645,0.6657273323588146
K05898,K16645,0.5979600273659291
K07068,K16645,0.6196913282230101
K07334,K16645,0.3421443853695261
K07671,K16645,0.5812491258855642
K08726,K16645,0.5792550351588889
K09472,K16645,0.3815740544878971
K09882,K16645,0.5362538619694374
K10533,K16645,0.6310781859997722
K11082,K16645,0.493101545518226
K11084,K16645,0.4859660164105914
K11534,K16645,0.3704751730269848
K11608,K16645,0.6484804613204231
K11609,K16645,0.7257761182132381
K11610,K16645,0.6432484740467078
K12234,K16645,0.5687528925855859
K12421,K16645,0.676006815902156
K12429,K16645,0.6419560828813844
K12950,K16645,0.601381630932591
K13540,K16645,0.5583902778543232
K13669,K16645,0.6270986508548313
K14953,K16645,0.6144858243455606
K14954,K16645,0.5412871901656386
K15510,K16645,0.6283986704023038
K15982,K16645,0.5645462180498607
K15983,K16645,0.6374031634514568
K16150,K16645,0.6173433356625659
K00076,K18913,0.5222239370035602
K01822,K18913,0.5660479759218419
K03607,K18913,0.3214692508949686
K03822,K18913,0.5832214373866619
K04073,K18913,0.5659216734971461
K04789,K18913,0.5810335760146711
K04790,K18913,0.6029485382329106
K05898,K18913,0.5334599889806709
K07068,K18913,0.5167964595013048
K07334,K18913,0.3195706254381676
K07671,K18913,0.4683798156899715
K08726,K18913,0.5059766630024368
K09472,K18913,0.3506065875810181
K09882,K18913,0.4851978372344032
K10533,K18913,0.5829054704460165
K11082,K18913,0.513729819810851
K11084,K18913,0.4755588093443336
K11534,K18913,0.2970647117736265
K11608,K18913,0.6542361063807447
K11609,K18913,0.624616871325124
K11610,K18913,0.5868116688367527
K12234,K18913,0.5659261750922889
K12421,K18913,0.5888753852406784
K12429,K18913,0.5760761374817145
K12950,K18913,0.5583172234933966
K13540,K18913,0.5132848180359612
K13669,K18913,0.5103544046684677
K14953,K18913,0.5449657302710484
K14954,K18913,0.5635344322577872
K15510,K18913,0.6094449971182059
K15982,K18913,0.5173257026602027
K15983,K18913,0.5507039031155623
K16150,K18913,0.553041764369225
K16645,K18913,0.6761433013208729
K00076,K18939,0.525067827503075
K01822,K18939,0.6149278673453168
K03607,K18939,0.3925746867864482
K03822,K18939,0.5858674470013195
K04073,K18939,0.5508722696654345
K04789,K18939,0.6193183528447703
K04790,K18939,0.5705944456743895
K05898,K18939,0.5705178244740544
K07068,K18939,0.5898652819065356
K07334,K18939,0.3544912483291718
K07671,K18939,0.6370650426075937
K08726,K18939,0.5515761009727649
K09472,K18939,0.4475084017478636
K09882,K18939,0.4988281161146935
K10533,K18939,0.5184841017386812
K11082,K18939,0.4041640752122422
K11084,K18939,0.4523525966614106
K11534,K18939,0.3801623473370644
K11608,K18939,0.6099023475325532
K11609,K18939,0.6218608082626288
K11610,K18939,0.6188301267310815
K12234,K18939,0.5177080328473995
K12421,K18939,0.4810330334515312
K12429,K18939,0.5534479854200803
K12950,K18939,0.566166829181024
K13540,K18939,0.4857716602742973
K13669,K18939,0.5768588225332504
K14953,K18939,0.5647558707871368
K14954,K18939,0.5273212506677508
K15510,K18939,0.5716688801549797
K15982,K18939,0.5669730927353999
K15983,K18939,0.6432577495109524
K16150,K18939,0.5442848782294691
K16645,K18939,0.60557159499287
K18913,K18939,0.5014353147566767
K00076,K18958,0.5746401627575002
K01822,K18958,0.6164168113961833
K03607,K18958,0.2780039576766294
K03822,K18958,0.6244049452359137
K04073,K18958,0.6481533151040971
K04789,K18958,0.5813975577605751
K04790,K18958,0.6293800773544048
K05898,K18958,0.6691611322548668
K07068,K18958,0.6301726891818095
K07334,K18958,0.2934577130646822
K07671,K18958,0.6659856337188069
K08726,K18958,0.5262941450288672
K09472,K18958,0.3377098272949222
K09882,K18958,0.6098522540785803
K10533,K18958,0.6343222983905289
K11082,K18958,0.3866403122928757
K11084,K18958,0.3688735327047526
K11534,K18958,0.3216134206217788
K11608,K18958,0.6864357784142868
K11609,K18958,0.6301501054125043
K11610,K18958,0.6386288776546742
K12234,K18958,0.596480762249728
K12421,K18958,0.6031947137882002
K12429,K18958,0.687566693298207
K12950,K18958,0.5451354599412027
K13540,K18958,0.5754754992953385
K13669,K18958,0.5450663304352961
K14953,K18958,0.6177200607793911
K14954,K18958,0.6221885369805578
K15510,K18958,0.718659455229157
K15982,K18958,0.6520760752623862
K15983,K18958,0.6151329815194078
K16150,K18958,0.6073721785587607
K16645,K18958,0.6293570631597032
K18913,K18958,0.5472622678665161
K18939,K18958,0.594764080395947
K00076,K19311,0.4639447922333651
K01822,K19311,0.6422306210251008
K03607,K19311,0.351979327552846
K03822,K19311,0.5959372094311066
K04073,K19311,0.547063743932708
K04789,K19311,0.5436843846782149
K04790,K19311,0.6266369792317531
K05898,K19311,0.5483536134051717
K07068,K19311,0.5793817741891062
K07334,K19311,0.3200369907712251
K07671,K19311,0.6665074470954933
K08726,K19311,0.5623128406889792
K09472,K19311,0.3251623229231015
K09882,K19311,0.5659001970360313
K10533,K19311,0.6175910784842243
K11082,K19311,0.4437353279202107
K11084,K19311,0.4913542721680349
K11534,K19311,0.324862241473938
K11608,K19311,0.6329840802601099
K11609,K19311,0.643493515060118
K11610,K19311,0.6101096107261564
K12234,K19311,0.5520469639638996
K12421,K19311,0.6317924761404334
K12429,K19311,0.6659362193284799
K12950,K19311,0.5767605751325723
K13540,K19311,0.5599107783248364
K13669,K19311,0.6028602555437571
K14953,K19311,0.6175818620079251
K14954,K19311,0.4979834193363683
K15510,K19311,0.5750185693813362
K15982,K19311,0.5702912363143731
K15983,K19311,0.6400126706726413
K16150,K19311,0.6307015446694231
K16645,K19311,0.6327291996928949
K18913,K19311,0.5611147050842367
K18939,K19311,0.5347551174514495
K18958,K19311,0.6362403099881959
K00076,K19746,0.6768855984246163
K01822,K19746,0.590490371195743
K03607,K19746,0.2585159151197686
K03822,K19746,0.6347121978649022
K04073,K19746,0.6804808735665246
K04789,K19746,0.4963203940319249
K04790,K19746,0.5694201056627394
K05898,K19746,0.6732541698106983
K07068,K19746,0.7449968733287641
K07334,K19746,0.3038827205899266
K07671,K19746,0.5432763356228447
K08726,K19746,0.5249107888878294
K09472,K19746,0.3222701100088594
K09882,K19746,0.7870530461053492
K10533,K19746,0.6481932948429178
K11082,K19746,0.365132940766108
K11084,K19746,0.3790787506855944
K11534,K19746,0.2700495273097107
K11608,K19746,0.5788071406861569
K11609,K19746,0.5922943441600578
K11610,K19746,0.5563655940217644
K12234,K19746,0.6166803209102762
K12421,K19746,0.556093072255644
K12429,K19746,0.5924521554945641
K12950,K19746,0.5134063431981025
K13540,K19746,0.5655607645876335
K13669,K19746,0.5640052178789859
K14953,K19746,0.536149290865039
K14954,K19746,0.5876401530460971
K15510,K19746,0.6753153074515681
K15982,K19746,0.6097455359897176
K15983,K19746,0.5863521108297503
K16150,K19746,0.5587954854790346
K16645,K19746,0.5561123102758605
K18913,K19746,0.4898680613821964
K18939,K19746,0.5463876999600654
K18958,K19746,0.6310232802174528
K19311,K19746,0.5255825456503124
K00076,K19777,0.5284355489169378
K01822,K19777,0.5756000903438833
K03607,K19777,0.3897438767175568
K03822,K19777,0.5472249868618958
K04073,K19777,0.5693062671740382
K04789,K19777,0.5906054268235575
K04790,K19777,0.5901389739594665
K05898,K19777,0.4961024398535762
K07068,K19777,0.547214979793743
K07334,K19777,0.352897913990978
K07671,K19777,0.5408654300567212
K08726,K19777,0.5719170590948102
K09472,K19777,0.3427623714446676
K09882,K19777,0.5037512977270892
K10533,K19777,0.4889664240167533
K11082,K19777,0.392732027847489
K11084,K19777,0.4498974409331465
K11534,K19777,0.3389322203043257
K11608,K19777,0.55605235136451
K11609,K19777,0.5199802703491232
K11610,K19777,0.5297005217561361
K12234,K19777,0.515222874619891
K12421,K19777,0.5529279539379472
K12429,K19777,0.574289953751348
K12950,K19777,0.5570544753109367
K13540,K19777,0.5067399335248144
K13669,K19777,0.5619727520916656
K14953,K19777,0.6378788415284777
K14954,K19777,0.4762467985099739
K15510,K19777,0.5024320756369789
K15982,K19777,0.5369036577211441
K15983,K19777,0.5493896783832258
K16150,K19777,0.5089708272171573
K16645,K19777,0.5949566199745753
K18913,K19777,0.4945906529556547
K18939,K19777,0.4857663107483467
K18958,K19777,0.4958701950296948
K19311,K19777,0.5953090447567142
K19746,K19777,0.4542589535631494
K00076,K20466,0.5088989764908136
K01822,K20466,0.5686589155249345
K03607,K20466,0.2537435430761899
K03822,K20466,0.5102054936710885
K04073,K20466,0.5162704165639291
K04789,K20466,0.5882047029166791
K04790,K20466,0.5751703578660258
K05898,K20466,0.4620938428296205
K07068,K20466,0.5128643223689704
K07334,K20466,0.2416141190288086
K07671,K20466,0.604300714982544
K08726,K20466,0.517278258807422
K09472,K20466,0.2433226774950873
K09882,K20466,0.4856561287118465
K10533,K20466,0.491498336311343
K11082,K20466,0.4308235463665697
K11084,K20466,0.4562542569812464
K11534,K20466,0.2329408081710845
K11608,K20466,0.5474787492204052
K11609,K20466,0.5551492945226529
K11610,K20466,0.5605142207782889
K12234,K20466,0.4813527406145617
K12421,K20466,0.5455707845981879
K12429,K20466,0.5333274330939372
K12950,K20466,0.5584781515465269
K13540,K20466,0.5185275965550215
K13669,K20466,0.5161131582161126
K14953,K20466,0.521692656156693
K14954,K20466,0.5273844601216784
K15510,K20466,0.5149288231628657
K15982,K20466,0.5237584784831211
K15983,K20466,0.5818865652600672
K16150,K20466,0.5872522120408333
K16645,K20466,0.6288510252489289
K18913,K20466,0.5284654719521771
K18939,K20466,0.4791636497173374
K18958,K20466,0.5224215007747879
K19311,K20466,0.5841077111178914
K19746,K20466,0.4894907204653712
K19777,K20466,0.5125339167892933
K00076,K21119,0.5914756878751088
K01822,K21119,0.693349703235669
K03607,K21119,0.376964661546834
K03822,K21119,0.6860200401695189
K04073,K21119,0.612714687055967
K04789,K21119,0.5813076357343736
K04790,K21119,0.6327833724556972
