source,target,Value
K04789,K11082,0.5570654615937527
K04790,K11082,0.5313886284729993
K04791,K11082,0.5483236443788422
K05898,K11082,0.5431759469827063
K06718,K11082,0.5190979706717178
K06937,K11082,0.4870201285763434
K07011,K11082,0.2387990890533522
K07068,K11082,0.5435306562694784
K07334,K11082,0.3109931456728724
K07671,K11082,0.5524803753556283
K08095,K11082,0.5055016707590196
K08726,K11082,0.5153931210621885
K09146,K11082,0.5334344984307644
K09472,K11082,0.3665079792781291
K09882,K11082,0.46603791059753
K10215,K11082,0.4937359113280988
K10533,K11082,0.4839061499473437
K10576,K11082,0.5441139109752565
K10674,K11082,0.5089769388924339
K11081,K11082,0.7219112361287991
K00076,K11084,0.5224115693575617
K00365,K11084,0.534107687566639
K00545,K11084,0.5005670066746599
K01569,K11084,0.5521465622188875
K01822,K11084,0.6030885974613155
K02164,K11084,0.4983968276310463
K03607,K11084,0.4182456004917325
K03822,K11084,0.5946950209455493
K03829,K11084,0.5237437057789303
K04781,K11084,0.5698567125642762
K04789,K11084,0.5853098866224762
K04790,K11084,0.5897599031722721
K04791,K11084,0.5728218123427162
K05898,K11084,0.5502010352879535
K06718,K11084,0.5861657550092386
K06937,K11084,0.5514221127321408
K07011,K11084,0.3079403551523428
K07068,K11084,0.5360332663670608
K07334,K11084,0.349425065840788
K07671,K11084,0.6116470555236951
K08095,K11084,0.6019430747693805
K08726,K11084,0.5752576578226494
K09146,K11084,0.5759943012070057
K09472,K11084,0.4124236322533754
K09882,K11084,0.5251172858389167
K10215,K11084,0.5674197284001853
K10533,K11084,0.5165423039396875
K10576,K11084,0.573414466248867
K10674,K11084,0.5376412175811122
K11081,K11084,0.697025338322721
K11082,K11084,0.6600229555696484
K00076,K11385,0.5333195241409786
K00365,K11385,0.5404145000054456
K00545,K11385,0.5014932609848558
K01569,K11385,0.5035650702096924
K01822,K11385,0.6057758852455303
K02164,K11385,0.4791130932975505
K03607,K11385,0.3986210334717225
K03822,K11385,0.679466152481445
K03829,K11385,0.6050587519037973
K04781,K11385,0.5758556551615712
K04789,K11385,0.5962980584603209
K04790,K11385,0.603955123804255
K04791,K11385,0.5898896261795197
K05898,K11385,0.5886767370131473
K06718,K11385,0.6547324539717234
K06937,K11385,0.5147264798030557
K07011,K11385,0.3274948250184533
K07068,K11385,0.6100654589092395
K07334,K11385,0.4087543316117627
K07671,K11385,0.5767834373730579
K08095,K11385,0.5706098521936493
K08726,K11385,0.5360834758505107
K09146,K11385,0.6116664911352725
K09472,K11385,0.3921457375200997
K09882,K11385,0.535062795899114
K10215,K11385,0.5919738528391723
K10533,K11385,0.5545285502622408
K10576,K11385,0.4964587336464489
K10674,K11385,0.6096769018814909
K11081,K11385,0.5561146697960206
K11082,K11385,0.5527707412846858
K11084,K11385,0.5855321932951102
K00076,K11534,0.3538917293267017
K00365,K11534,0.3597980712799122
K00545,K11534,0.2689035106180956
K01569,K11534,0.2767068671408355
K01822,K11534,0.39253900531226
K02164,K11534,0.3002035019160837
K03607,K11534,0.8537501214160588
K03822,K11534,0.3896145405656095
K03829,K11534,0.3764892861522543
K04781,K11534,0.3902347322160287
K04789,K11534,0.3028896790441209
K04790,K11534,0.3837757378730556
K04791,K11534,0.3865044449531175
K05898,K11534,0.3816292046567365
K06718,K11534,0.37456483134516
K06937,K11534,0.2964918453697165
K07011,K11534,0.715382984345888
K07068,K11534,0.3943896407549376
K07334,K11534,0.7866752909911126
K07671,K11534,0.3643175205686317
K08095,K11534,0.2790911571185698
K08726,K11534,0.3480088203167905
K09146,K11534,0.3530155401261722
K09472,K11534,0.8061087294407271
K09882,K11534,0.3725626301334023
K10215,K11534,0.3188343951979924
K10533,K11534,0.3214047989122432
K10576,K11534,0.3593088924070307
K10674,K11534,0.2998331242749817
K11081,K11534,0.4103780801992706
K11082,K11534,0.3665589418717463
K11084,K11534,0.4179855631606641
K11385,K11534,0.323630024956985
K00076,K11608,0.5908162232871109
K00365,K11608,0.622712477782211
K00545,K11608,0.5285164361301581
K01569,K11608,0.5241235243540068
K01822,K11608,0.6511285543977591
K02164,K11608,0.4776985586831763
K03607,K11608,0.3686997923753677
K03822,K11608,0.7427321130939031
K03829,K11608,0.5850073072702746
K04781,K11608,0.5688312206875624
K04789,K11608,0.5847746751544469
K04790,K11608,0.6147350787789964
K04791,K11608,0.5416281423347081
K05898,K11608,0.6424472165872823
K06718,K11608,0.6875358219997585
K06937,K11608,0.6926531537314279
K07011,K11608,0.2826808148557758
K07068,K11608,0.6054495234227235
K07334,K11608,0.3117028931239284
K07671,K11608,0.6175307903624434
K08095,K11608,0.629034589939761
K08726,K11608,0.5893272111990822
K09146,K11608,0.6228761317547157
K09472,K11608,0.3515204283045449
K09882,K11608,0.5616635105825809
K10215,K11608,0.5568738781242
K10533,K11608,0.6223903765351211
K10576,K11608,0.4944529295333775
K10674,K11608,0.5301985847264661
K11081,K11608,0.5140445721441969
K11082,K11608,0.5490445528453459
K11084,K11608,0.5890278474756464
K11385,K11608,0.6782704183022072
K11534,K11608,0.3465813520958779
K00076,K11609,0.554828402888912
K00365,K11609,0.6594494080545676
K00545,K11609,0.5381435493881401
K01569,K11609,0.576094994321931
K01822,K11609,0.673670149761379
K02164,K11609,0.5168241142671812
K03607,K11609,0.409819204655046
K03822,K11609,0.7510016121946714
K03829,K11609,0.612795466543027
K04781,K11609,0.602543861860055
K04789,K11609,0.6733319068805096
K04790,K11609,0.6917162810131694
K04791,K11609,0.6059845303705691
K05898,K11609,0.7014981196196912
K06718,K11609,0.7081123036010836
K06937,K11609,0.6259096083216285
K07011,K11609,0.2648815774692824
K07068,K11609,0.6510608112134995
K07334,K11609,0.3623031525526975
K07671,K11609,0.7046963120237159
K08095,K11609,0.6573565364982787
K08726,K11609,0.5857189160592318
K09146,K11609,0.6479077937910002
K09472,K11609,0.3783706587410788
K09882,K11609,0.603321942296008
K10215,K11609,0.5713642964940874
K10533,K11609,0.6593054971508406
K10576,K11609,0.5796913847357742
K10674,K11609,0.5732966253986745
K11081,K11609,0.6133067881499302
K11082,K11609,0.6406063116055537
K11084,K11609,0.6482031625839254
K11385,K11609,0.6348804124291806
K11534,K11609,0.3467849986734256
K11608,K11609,0.6499105429566231
K00076,K11610,0.5882919198664669
K00365,K11610,0.5659585187897013
K00545,K11610,0.4799481957035741
K01569,K11610,0.5075731320050818
K01822,K11610,0.6038934538732431
K02164,K11610,0.518235020254716
K03607,K11610,0.4109272661874845
K03822,K11610,0.7144221164517879
K03829,K11610,0.5735098692922047
K04781,K11610,0.5714051456889517
K04789,K11610,0.6051967659684762
K04790,K11610,0.5409648703721218
K04791,K11610,0.6211638160935576
K05898,K11610,0.6098434807531966
K06718,K11610,0.6157384376127957
K06937,K11610,0.6010842634851761
K07011,K11610,0.2996876242396456
K07068,K11610,0.5602657271493744
K07334,K11610,0.3810799419796679
K07671,K11610,0.6005287217029084
K08095,K11610,0.5638324420736892
K08726,K11610,0.5472502222518477
K09146,K11610,0.5826762709311297
K09472,K11610,0.4106717883508273
K09882,K11610,0.5656161976115867
K10215,K11610,0.6013828587754113
K10533,K11610,0.6087841348902799
K10576,K11610,0.5523947839567256
K10674,K11610,0.5801897645230715
K11081,K11610,0.5714094299917252
K11082,K11610,0.6015728110065715
K11084,K11610,0.5864202539808546
K11385,K11610,0.6787422928919796
K11534,K11610,0.3617456112024782
K11608,K11610,0.6795219740318188
K11609,K11610,0.6853345089904327
K00076,K11611,0.5362277130756765
K00365,K11611,0.5955842254414419
K00545,K11611,0.5078207364159409
K01569,K11611,0.5434058178596782
K01822,K11611,0.6216574997554491
K02164,K11611,0.4944756179406135
K03607,K11611,0.3988936461802708
K03822,K11611,0.6676190566477589
K03829,K11611,0.6101764563175264
K04781,K11611,0.5406410896070597
K04789,K11611,0.560440826099416
K04790,K11611,0.5511420501906878
K04791,K11611,0.6203836885132473
K05898,K11611,0.6024033245023642
K06718,K11611,0.6017851950803111
K06937,K11611,0.5899902505337773
K07011,K11611,0.2464158942607011
K07068,K11611,0.5706101023258613
K07334,K11611,0.3543985834789442
K07671,K11611,0.6265031794664669
K08095,K11611,0.5743943129255397
K08726,K11611,0.56218805719998
K09146,K11611,0.5907464001774159
K09472,K11611,0.3597731364999428
K09882,K11611,0.6005312970819231
K10215,K11611,0.5857778849707923
K10533,K11611,0.580126487187255
K10576,K11611,0.5246719897318667
K10674,K11611,0.5228702429709033
K11081,K11611,0.5667333185503876
K11082,K11611,0.5955942573470707
K11084,K11611,0.5961398397605935
K11385,K11611,0.5839067842603495
K11534,K11611,0.3716603473061436
K11608,K11611,0.6332647265967563
K11609,K11611,0.6767860347181743
K11610,K11611,0.6778823996232166
K00076,K12213,0.3716683736612521
K00365,K12213,0.369153035641963
K00545,K12213,0.3211575187436286
K01569,K12213,0.2815802473785866
K01822,K12213,0.3552334100195485
K02164,K12213,0.3927992135439186
K03607,K12213,0.7990583040041165
K03822,K12213,0.3286414517845873
K03829,K12213,0.4193652585984805
K04781,K12213,0.3160094536526347
K04789,K12213,0.2869274719278228
K04790,K12213,0.2937488602671617
K04791,K12213,0.3812721511014701
K05898,K12213,0.403575254125268
K06718,K12213,0.3244178585829773
K06937,K12213,0.3112228397022059
K07011,K12213,0.7490172411074884
K07068,K12213,0.3690931099814623
K07334,K12213,0.791452466385382
K07671,K12213,0.3481813165970293
K08095,K12213,0.2339336858555044
K08726,K12213,0.3296286667825867
K09146,K12213,0.350044670564037
K09472,K12213,0.8001777320015346
K09882,K12213,0.4136082033472501
K10215,K12213,0.3583807943332283
K10533,K12213,0.2835454527897306
K10576,K12213,0.3444820261869927
K10674,K12213,0.3552056855097878
K11081,K12213,0.3772926267619867
K11082,K12213,0.3486151217589949
K11084,K12213,0.3751145617120356
K11385,K12213,0.3314481257071188
K11534,K12213,0.7729592091071184
K11608,K12213,0.2912906372357833
K11609,K12213,0.3209770992665548
K11610,K12213,0.3669649711867176
K11611,K12213,0.3224751499918905
K00076,K12214,0.3620344795827669
K00365,K12214,0.3638579966305031
K00545,K12214,0.2974753248227629
K01569,K12214,0.2966955541756633
K01822,K12214,0.37125160066424
K02164,K12214,0.4123345686272128
K03607,K12214,0.7877389952584881
K03822,K12214,0.3755211423885227
K03829,K12214,0.4524983327213808
K04781,K12214,0.3654754555744456
K04789,K12214,0.2993433411174251
K04790,K12214,0.3045651092158129
K04791,K12214,0.3789985761248394
K05898,K12214,0.4383495400016406
K06718,K12214,0.3631649199700727
K06937,K12214,0.3779567959187584
K07011,K12214,0.734793546703803
K07068,K12214,0.37926268166152
K07334,K12214,0.7733308331450472
K07671,K12214,0.3601042938991432
K08095,K12214,0.2515321992747901
K08726,K12214,0.3723330807093387
K09146,K12214,0.3772876174478918
K09472,K12214,0.7931056589937762
K09882,K12214,0.4502372538503784
K10215,K12214,0.3467646678886946
K10533,K12214,0.3297172956506912
K10576,K12214,0.3228500300901605
K10674,K12214,0.3647160166577357
K11081,K12214,0.3802072746646455
K11082,K12214,0.3436441888362182
K11084,K12214,0.4152284795595106
K11385,K12214,0.3694286492487728
K11534,K12214,0.7936920493547638
K11608,K12214,0.3198459908333442
K11609,K12214,0.3606282827960325
K11610,K12214,0.3968816794345965
K11611,K12214,0.3724077130917436
K12213,K12214,0.8680849161075155
K00076,K12234,0.5878698966577424
K00365,K12234,0.6502422818340575
K00545,K12234,0.5353905030367481
K01569,K12234,0.5796116591013057
K01822,K12234,0.6147964098888484
K02164,K12234,0.5328825192087248
K03607,K12234,0.3790123290115781
K03822,K12234,0.7195997427775614
K03829,K12234,0.6892305116926017
K04781,K12234,0.6097404468019494
K04789,K12234,0.5856810818433265
K04790,K12234,0.6022967252258522
K04791,K12234,0.5849380051488722
K05898,K12234,0.7406770862603108
K06718,K12234,0.7109602676998403
K06937,K12234,0.6451632002537683
K07011,K12234,0.3733305467298395
K07068,K12234,0.6684003820316993
K07334,K12234,0.3672723410113989
K07671,K12234,0.6168761208489266
K08095,K12234,0.6088026810027214
K08726,K12234,0.6196709321597339
K09146,K12234,0.668500203147223
K09472,K12234,0.3713827094564393
K09882,K12234,0.660629928979096
K10215,K12234,0.5923876371855283
K10533,K12234,0.6190088301834573
K10576,K12234,0.4789567224303146
K10674,K12234,0.5416191690882994
K11081,K12234,0.5887544707459997
K11082,K12234,0.5490204840051488
K11084,K12234,0.5912450761662112
K11385,K12234,0.638393185752321
K11534,K12234,0.3771278005356767
K11608,K12234,0.7136322276702644
K11609,K12234,0.7009432004586909
K11610,K12234,0.650922591824381
K11611,K12234,0.6352115386192776
K12213,K12234,0.3854025187743526
K12214,K12234,0.4175469205100051
K00076,K12421,0.536966363835984
K00365,K12421,0.5634859275088573
K00545,K12421,0.5191298987168098
K01569,K12421,0.5192160350729957
K01822,K12421,0.6801159670192373
K02164,K12421,0.4386812645145528
K03607,K12421,0.3998376187888199
K03822,K12421,0.7047037657248146
